vertex_index,distance,angle,elev_8,x,y,elev_Ap,relief,velocity
4112,15884.02786506252232,316.91435163399092,5669.844,479432.819,3103367.692,5706.000,45.799,11.530
4113,15886.62585082436271,330.55855005000325,5669.090,479431.542,3103369.954,5708.000,49.234,11.530
4114,15889.22383658661056,356.61512497301396,5669.090,479430.265,3103372.217,5708.000,49.234,11.530
4115,15893.61729271049808,22.67169989350068,5669.090,479431.958,3103376.271,5708.000,49.234,11.530
4116,15898.01074883438378,14.97891008217526,5670.622,479433.651,3103380.325,5708.000,50.459,11.530
4117,15902.58252174575318,7.28612027084980,5670.622,479434.231,3103384.859,5711.000,50.459,11.530
4118,15907.15429465712441,349.63466228301672,5674.524,479434.811,3103389.394,5711.000,50.459,11.530
4119,15910.81319102960333,331.98320429518373,5674.524,479433.092,3103392.624,5711.000,50.459,11.530
4120,15914.47208740208407,322.40515810136276,5678.541,479431.374,3103395.854,5716.000,50.459,11.530
4121,15918.78362966802888,312.82711190500959,5677.938,479428.212,3103398.785,5716.000,48.085,11.530
4122,15923.09517193370448,296.55990273631716,5677.938,479425.049,3103401.716,5716.000,48.085,11.530
4123,15926.88043462284622,280.29269357007809,5679.235,479421.325,3103402.393,5716.000,48.085,11.530
4124,15930.66569731204072,278.54429436211990,5677.324,479417.601,3103403.069,5716.000,45.312,11.530
4125,15934.95874383703085,276.79589515419440,5677.324,479413.338,3103403.577,5716.000,45.312,11.530
4126,15939.25179036207919,282.16445087694899,5675.162,479409.075,3103404.085,5716.000,42.136,11.530
4127,15943.03576993939532,287.53300660311118,5675.162,479405.467,3103405.225,5716.000,42.136,11.530
4128,15946.81974951684788,290.16238799641638,5673.313,479401.859,3103406.365,5717.000,38.576,11.530
4129,15950.73694496803000,292.79176938933466,5673.313,479398.247,3103407.882,5723.000,38.576,11.530
4130,15954.65414041944859,292.79176939247429,5672.374,479394.636,3103409.400,5723.000,34.869,11.530
4131,15958.57133587081262,292.79176938949962,5672.560,479391.025,3103410.917,5723.000,34.869,11.530
4132,15962.48853132199656,299.60844434926310,5671.911,479387.413,3103412.435,5723.000,30.902,11.530
4133,15966.49290426055086,306.42511930973291,5671.911,479384.191,3103414.812,5723.000,30.902,11.530
4134,15970.49727719878319,306.11188742728194,5671.911,479380.969,3103417.190,5723.000,30.902,11.530
4135,15974.20506248915626,305.79865554752735,5671.140,479377.962,3103419.359,5722.000,29.767,11.530
4136,15977.91284777948385,317.16309768611416,5671.140,479374.955,3103421.528,5726.000,29.767,11.530
4137,15980.86921560420524,328.52753982395683,5671.140,479373.411,3103424.049,5726.000,29.767,11.530
4138,15983.82558342896118,350.50402934391087,5671.692,479371.868,3103426.571,5726.000,28.131,11.530
4139,15987.65858000104890,12.48051886401861,5671.940,479372.696,3103430.313,5726.000,29.584,11.530
4140,15991.49157657360411,12.48051886369124,5673.699,479373.524,3103434.056,5729.000,29.855,11.530
4141,15995.32457314615749,12.48051886401861,5673.699,479374.353,3103437.798,5729.000,29.855,11.530
4142,15999.15756971824703,9.86063978668048,5673.699,479375.181,3103441.540,5729.000,29.855,11.530
4143,16002.53653353287154,7.24076070900691,5676.607,479375.607,3103444.892,5731.000,29.296,11.530
4144,16005.91549734796536,7.24076070900691,5676.607,479376.033,3103448.244,5731.000,29.296,11.530
4145,16009.29446116258987,358.07365138584061,5679.360,479376.459,3103451.596,5731.000,29.950,11.530
4146,16012.69067985907895,348.90654206266640,5679.360,479375.805,3103454.929,5731.000,29.950,11.530
4147,16016.08689855557168,348.90654206266640,5680.880,479375.152,3103458.262,5734.000,31.088,11.530
4148,16019.48311725206258,339.66993411924352,5680.880,479374.498,3103461.595,5734.000,31.088,11.530
4149,16024.41648705065927,330.43332617552670,5682.331,479372.064,3103465.886,5734.000,31.342,12.418
4150,16029.34985684928506,314.50527045265051,5682.331,479369.630,3103470.177,5735.000,31.342,12.418
4151,16033.05120873207306,298.57721472985287,5682.331,479366.379,3103471.947,5730.000,31.342,12.418
4152,16036.75256061491382,344.25886459052037,5682.937,479363.129,3103473.718,5730.000,31.342,12.418
4153,16039.95547245949274,29.94051445140335,5683.122,479364.727,3103476.493,5730.000,32.829,12.418
4154,16043.15838430407166,42.22706984350162,5683.122,479366.326,3103479.269,5730.000,32.829,12.418
4155,16046.71424049664165,54.51362523559990,5683.122,479369.221,3103481.333,5735.000,32.829,12.418
4156,16050.27009668921528,31.12419728460303,5684.227,479372.117,3103483.397,5736.000,35.892,12.418
4157,16054.01212113731890,7.73476933356798,5682.614,479372.620,3103487.105,5736.000,36.351,12.418
4158,16057.75414558589182,7.73476933356796,5683.183,479373.124,3103490.813,5736.000,39.299,12.418
4159,16061.49617003399362,345.18890679414091,5683.183,479373.628,3103494.521,5737.000,39.299,12.418
4160,16064.25640725706580,322.64304425808825,5685.627,479371.953,3103496.715,5737.000,38.749,12.418
4161,16067.01664448046904,309.20292308150101,5686.421,479370.278,3103498.909,5737.000,41.326,12.418
4162,16071.82296972695258,321.15427771356792,5686.421,479365.949,3103500.998,5733.000,41.326,12.418
4163,16076.66735272932419,328.88243290506347,5686.421,479364.822,3103505.709,5733.000,41.326,12.418
4164,16080.66729300356928,311.21911228476688,5688.633,479361.813,3103508.345,5733.000,41.242,12.418
4165,16084.66723327776708,311.21911228476688,5688.633,479358.805,3103510.981,5733.000,41.242,12.418
4166,16088.66717355201217,309.39985458725096,5690.664,479355.796,3103513.617,5733.000,38.992,12.418
4167,16092.00990807501512,307.58059688970548,5690.980,479353.147,3103515.655,5729.000,38.088,12.418
4168,16095.35264259806172,335.00930569587899,5690.980,479350.498,3103517.694,5729.000,38.088,12.418
4169,16098.90493945946037,22.53094084513590,5690.980,479350.649,3103521.243,5730.000,38.088,12.418
4170,16102.85269087710731,42.62386718989262,5691.037,479353.322,3103524.148,5730.000,38.088,12.418
4171,16106.80044229436862,42.62386718989262,5691.037,479355.995,3103527.053,5733.000,38.088,12.418
4172,16110.74819371201556,34.48503716691958,5687.102,479358.669,3103529.957,5733.000,39.048,12.418
4173,16113.94045229817311,26.34620714592407,5687.102,479360.086,3103532.818,5733.000,39.048,12.418
4174,16117.13271088433066,344.66993080716946,5687.102,479361.502,3103535.679,5733.000,39.048,12.418
4175,16120.59161757209040,302.99365447164968,5687.102,479358.601,3103537.562,5733.000,39.048,12.418
4176,16124.05052426010297,305.67415514691459,5689.642,479355.700,3103539.446,5733.000,34.208,12.418
4177,16127.71257055672504,308.35465581922728,5689.642,479352.828,3103541.718,5729.000,34.208,12.418
4178,16131.37461685329981,346.80087581112281,5689.642,479349.957,3103543.991,5729.000,34.208,12.418
4179,16134.41510056122570,25.24709580273587,5688.644,479351.253,3103546.741,5729.000,32.286,12.418
4180,16137.45558426915522,21.84457390923981,5688.644,479352.550,3103549.491,5729.000,32.286,12.418
4181,16141.09532229660726,18.44205201458427,5688.644,479353.702,3103552.944,5729.000,32.286,12.418
4182,16144.73506032449586,0.93008449206690,5687.874,479354.853,3103556.396,5732.000,31.791,12.418
4183,16148.49742487141157,343.41811697113377,5687.874,479353.779,3103560.002,5729.000,31.791,12.418
4184,16152.25978941831090,330.52423411980539,5687.005,479352.706,3103563.608,5729.000,30.858,12.418
4185,16156.81158778908502,317.63035126832290,5687.005,479349.638,3103566.971,5729.000,30.858,12.418
4186,16161.36338615981549,317.63035126832290,5687.503,479346.571,3103570.334,5729.000,27.431,12.418
4187,16165.91518453058779,323.82388198647789,5687.503,479343.503,3103573.697,5729.000,27.431,12.538
4188,16169.57171715712502,330.01741270268542,5687.503,479341.676,3103576.864,5728.000,27.431,12.538
4189,16173.22824978328754,317.35616862658344,5689.364,479339.849,3103580.031,5728.000,23.412,12.538
4190,16176.88209244818427,304.69492455596128,5689.364,479336.844,3103582.111,5728.000,23.412,12.538
4191,16180.53593511329746,304.69492455596128,5689.364,479333.840,3103584.191,5728.000,23.412,12.538
4192,16184.18977777819418,311.04663791819326,5692.566,479330.836,3103586.271,5728.000,21.029,12.538
4193,16187.68661735441856,317.39835128110457,5692.566,479328.469,3103588.845,5727.000,21.029,12.538
4194,16191.18345693030460,336.51956707290424,5692.566,479326.102,3103591.419,5727.000,21.029,11.312
4195,16195.78558938803144,8.84642947417471,5690.327,479325.752,3103596.007,5727.000,21.567,11.312
4196,16200.16273226335761,11.75000094444175,5690.327,479327.396,3103600.064,5727.000,21.567,11.312
4197,16204.11997818684358,1.44792580782015,5689.571,479327.496,3103604.020,5727.000,22.226,11.312
4198,16208.07722411033319,332.39057880640723,5689.571,479327.596,3103607.976,5727.000,22.226,11.312
4199,16211.89965316793678,303.33323180207839,5689.323,479324.402,3103610.077,5727.000,23.330,11.312
4200,16215.72208222528570,316.46126819664840,5690.014,479321.208,3103612.177,5727.000,23.330,11.312
4201,16219.46655991215448,329.58930459451830,5690.014,479319.313,3103615.407,5727.000,23.330,11.312
4202,16223.21103759899052,341.24055488456128,5689.019,479317.418,3103618.636,5727.000,24.396,11.312
4203,16226.81311330749486,352.89180517467958,5689.019,479316.972,3103622.210,5725.000,24.396,11.312
4204,16230.41518901599193,27.76259628049626,5689.464,479316.526,3103625.785,5726.000,24.775,11.312
4205,16235.00102922310725,69.98971500059010,5689.464,479320.599,3103627.893,5725.000,24.775,11.312
4206,16239.40267799365211,60.84980789976358,5689.646,479324.893,3103628.857,5725.000,24.775,11.312
4207,16244.15265741620533,44.35357318616387,5689.646,479328.214,3103632.253,5724.000,24.775,11.312
4208,16248.90263683842750,29.27717525607567,5692.669,479331.535,3103635.650,5723.000,24.773,11.312
4209,16251.50741333123005,14.20077732402409,5692.669,479332.174,3103638.175,5723.000,24.773,11.312
4210,16254.11218982403625,343.21353620544221,5693.247,479332.813,3103640.700,5723.000,24.773,11.312
4211,16257.81110004855327,312.22629508922790,5696.461,479330.074,3103643.186,5723.000,24.482,11.312
4212,16261.51001027342681,295.55410316263846,5696.461,479327.335,3103645.672,5723.000,24.482,11.312
4213,16265.61594016894378,278.88191123374401,5696.128,479323.278,3103646.306,5723.000,24.482,11.312
4214,16269.72187006440436,279.55054741405149,5696.128,479319.221,3103646.940,5723.000,24.482,11.312
4215,16274.70111574624025,290.89213089045228,5696.437,479314.321,3103647.823,5724.000,24.482,11.312
4216,16278.48761591345465,287.30236272714029,5697.773,479311.095,3103649.805,5724.000,24.725,11.312
4217,16281.43936066010610,248.82370034060463,5697.645,479308.147,3103649.962,5724.000,24.725,11.312
4218,16283.26217108210403,243.43166694426333,5696.085,479306.867,3103648.664,5724.000,24.482,11.312
4219,16286.90795395786517,259.87350183217580,5696.085,479303.255,3103648.173,5725.000,24.482,11.312
4220,16290.56143582989534,268.75318492959127,5695.020,479299.688,3103647.382,5725.000,24.482,11.312
4221,16294.63139924529241,279.42275349772871,5695.020,479295.680,3103648.089,5725.000,24.482,11.312
4222,16297.25014459372505,278.83056032563678,5695.020,479293.092,3103648.491,5725.000,24.482,11.312
4223,16299.86888994215951,271.90640656827713,5693.580,479290.504,3103648.893,5725.000,24.482,11.312
4224,16303.28906167107925,272.76727697261168,5693.580,479287.097,3103648.594,5725.000,24.482,11.312
4225,16305.92880455377235,280.55230113938967,5693.580,479284.502,3103649.078,5725.000,24.482,11.312
4226,16308.56854743649092,276.36925919626299,5692.101,479281.907,3103649.561,5725.000,24.359,11.312
4227,16311.75487122218692,282.09911696054576,5692.101,479278.723,3103649.683,5724.000,24.359,11.312
4228,16314.27814555249097,292.01201667818816,5692.219,479276.384,3103650.628,5724.000,24.725,11.312
4229,16316.80141988291507,293.39605125794895,5692.219,479274.044,3103651.574,5724.000,24.725,11.312
4230,16320.12478843517238,294.78008583599478,5692.219,479271.027,3103652.967,5724.000,24.725,11.312
4231,16323.44815698767707,284.43822735803678,5691.892,479268.010,3103654.360,5724.000,23.911,11.312
4232,16326.10523200122952,274.09636887664459,5691.892,479265.359,3103654.550,5723.000,23.911,11.312
4233,16328.76230701478198,298.30021654851367,5691.892,479262.709,3103654.740,5723.000,23.911,11.312
4234,16331.89364065105110,322.50406422297607,5691.892,479260.803,3103657.224,5722.000,23.911,11.312
4235,16335.02497428768947,348.53768875989721,5692.885,479258.897,3103659.708,5722.000,21.163,11.312
4236,16337.53650958023172,14.57131329556137,5692.885,479259.529,3103662.139,5722.000,21.163,11.312
4237,16340.04804487232286,29.21244295431589,5692.885,479260.161,3103664.570,5722.000,21.163,11.312
4238,16343.39119936095267,43.85357261449866,5696.790,479262.477,3103666.981,5722.000,24.946,11.312
4239,16346.73435384924596,34.81579787259623,5696.790,479264.793,3103669.391,5722.000,24.946,11.312
4240,16349.39318558267951,25.77802312849403,5696.790,479265.949,3103671.786,5722.000,24.946,11.312
4241,16352.05201731613488,23.40215718100869,5699.242,479267.106,3103674.180,5722.000,24.654,11.312
4242,16354.66596166861382,21.02629123295862,5699.242,479268.044,3103676.620,5722.000,24.654,11.312
4243,16357.27990602109094,354.98983685884440,5699.698,479268.981,3103679.060,5722.000,24.905,11.312
4244,16360.80958109368839,328.95338248473030,5700.241,479267.161,3103682.084,5723.000,24.438,11.312
4245,16364.33925616628403,329.19116805538704,5700.241,479265.341,3103685.108,5723.000,24.438,11.312
4246,16368.28139584403289,329.42895362567953,5700.241,479263.336,3103688.502,5723.000,24.438,11.312
4247,16372.22353552180903,329.42895362567953,5700.520,479261.331,3103691.896,5723.000,25.241,11.312
4248,16376.16567519955788,335.73314941196429,5699.219,479259.326,3103695.290,5726.000,25.087,11.312
4249,16379.80777083381508,342.03734519719080,5699.917,479258.203,3103698.755,5726.000,26.675,11.312
4250,16383.44986646761390,342.03734519719080,5699.917,479257.079,3103702.219,5726.000,26.675,11.312
4251,16387.09196210187292,336.00011163370550,5699.917,479255.956,3103705.684,5726.000,26.675,11.312
4252,16392.01732099466972,329.96287806952608,5700.746,479253.491,3103709.948,5729.000,27.083,11.312
4253,16396.94267988746651,326.10190966475596,5701.623,479251.025,3103714.212,5729.000,29.453,10.377
4254,16400.66175904229021,322.24094125998590,5701.623,479248.748,3103717.152,5729.000,29.453,10.377
4255,16404.38083819711392,325.64157130307160,5701.623,479246.471,3103720.092,5733.000,29.453,10.377
4256,16407.51030245352376,329.04220134615736,5704.111,479244.861,3103722.776,5733.000,31.292,10.377
4257,16410.63976670993361,8.47155884297679,5704.135,479243.251,3103725.460,5733.000,31.292,10.377
4258,16413.17449397468226,47.90091634326022,5704.111,479245.132,3103727.159,5733.000,31.292,10.377
4259,16415.70922123907803,39.86165969553004,5704.111,479247.012,3103728.858,5733.000,31.292,10.377
4260,16420.57266147364862,31.82240304607351,5706.305,479249.577,3103732.991,5735.000,31.909,10.377
4261,16425.43610170785541,22.85916123044717,5706.305,479252.141,3103737.123,5735.000,31.909,10.377
4262,16430.24520317696079,5.72152554986697,5707.889,479253.296,3103741.792,5735.000,32.674,10.377
4263,16433.59798967724782,324.92566770552327,5707.889,479253.153,3103745.141,5737.000,32.674,10.377
4264,16437.19670032231079,275.84666667578915,5708.456,479249.823,3103746.507,5737.000,33.267,10.377
4265,16440.03336691148797,259.38912962718257,5708.456,479247.035,3103745.985,5737.000,33.267,10.377
4266,16442.87003350066516,263.24987828593595,5707.115,479244.247,3103745.462,5737.000,32.674,10.377
4267,16445.84390131630789,267.11062694466113,5707.115,479241.277,3103745.312,5737.000,32.674,10.377
4268,16448.81776913189242,239.26322202165051,5707.115,479238.307,3103745.163,5737.000,32.674,10.377
4269,16452.76793158344299,211.41581709866816,5706.147,479236.248,3103741.791,5735.000,32.674,10.377
4270,16456.71809403499356,224.17802693175511,5706.147,479234.189,3103738.420,5735.000,32.674,10.377
4271,16459.71902184322607,236.94023676111644,5705.434,479231.674,3103736.783,5735.000,31.909,10.377
4272,16462.71994965170961,255.25818827209673,5705.434,479229.159,3103735.146,5735.000,31.909,10.377
4273,16465.65211445716704,273.57613978222645,5703.499,479226.232,3103735.329,5735.000,31.909,10.377
4274,16468.58427926265358,250.33480542984847,5703.499,479223.306,3103735.512,5735.000,31.909,10.377
4275,16472.72947521091919,227.09347108413019,5701.143,479220.269,3103732.690,5735.000,31.076,10.377
4276,16476.87467115882464,211.46825099148160,5701.143,479217.233,3103729.868,5733.000,31.076,10.377
4277,16481.74502249385478,195.84303089782671,5699.780,479215.904,3103725.183,5733.000,29.904,10.377
